Home Type,Posted,URL,Home Status,Home Price,Home City,Home Address,Home Zipcode,Lat,Lon,Num Beds,Num Baths,Square Feet,Brokered by
single_family,2025-01-02T00:15:59.000000Z,https://www.realtor.com/realestateandhomes-detail/N5618-Old-16-Rd_Rio_WI_53960_M91797-43660,for_sale,599000,Rio,N5618 Old Highway 16,53960,43.482627,-89.298127,3,3,2000,"eXp Realty, LLC/McFarland"
single_family,2025-01-02T20:21:57.000000Z,https://www.realtor.com/realestateandhomes-detail/16-N-Terrace-St_Janesville_WI_53548_M78370-12975,for_sale,179000,Janesville,16 N Terrace St,53548,42.679987,-89.03419,3,1,1232,First Weber Realtors
single_family,2024-12-09T16:53:36.000000Z,https://www.realtor.com/realestateandhomes-detail/2332-E-7th-St_Superior_WI_54880_M77459-39902,for_sale,130000,Superior,2332 E 7th St,54880,46.701483,-92.050251,4,2.5,2839,RE MAX Results
single_family,2024-12-31T17:01:21.000000Z,https://www.realtor.com/realestateandhomes-detail/1005-S-Maple-Ave_Marshfield_WI_54449_M81099-55126,for_sale,124900,Marshfield,1005 S Maple Ave,54449,44.657634,-90.177858,3,2,2359,Success Realty Inc
single_family,2025-01-02T16:27:42.000000Z,https://www.realtor.com/realestateandhomes-detail/1719-21st-St_Two-Rivers_WI_54241_M87824-71458,for_sale,159900,Two Rivers,1719 21st St,54241,44.15246,-87.572805,3,1.5,1898,NextHome Select Realty
single_family,2025-01-02T14:58:31.000000Z,https://www.realtor.com/realestateandhomes-detail/1415-Webb-St_Black-Earth_WI_53515_M89342-14004,for_sale,295900,Black Earth,1415 Webb St,53515,43.139388,-89.749971,4,1,2032,Keller Williams Realty
single_family,2025-01-02T20:39:54.000000Z,https://www.realtor.com/realestateandhomes-detail/429-E-Doty-Ave_Neenah_WI_54956_M79125-92159,for_sale,237500,Neenah,429 E Doty Ave,54956,44.181737,-88.454602,3,1,1123,Realty One Group Haven
single_family,2025-01-02T15:02:52.000000Z,https://www.realtor.com/realestateandhomes-detail/N4721-Maple-Dr_Oakfield_WI_53065_M72142-88590,for_sale,399900,Oakfield,N4721 Maple Dr,53065,43.71233,-88.563714,3,2,1816,"Preferred Properties Of Fdl, Inc."
single_family,2025-01-02T17:27:03.000000Z,https://www.realtor.com/realestateandhomes-detail/108-Cumings-Ln_Neenah_WI_54956_M74136-97945,for_sale,309900,Neenah,108 Cumings Ln,54956,44.167372,-88.510512,3,2.5,2608,Century 21 Ace Realty
single_family,2025-01-02T13:42:40.000000Z,https://www.realtor.com/realestateandhomes-detail/3006-S-Locust-Ave_Holmen_WI_54636_M79909-31468,for_sale,329900,Holmen,3006 S Locust Ave,54636,43.933699,-91.247201,4,3,1566,Bahnub Realty LLC
single_family,2025-01-02T18:04:00.000000Z,https://www.realtor.com/realestateandhomes-detail/2454-Robinson-Ave_Green-Bay_WI_54311_M76213-35370,for_sale,294000,Green Bay,2454 Robinson Ave,54311,44.478893,-87.960488,4,2,1920,Shorewest Realtors - Green Bay/Door County
single_family,2025-01-02T19:24:35.000000Z,https://www.realtor.com/realestateandhomes-detail/1676-Wisconsin-Ave_Beloit_WI_53511_M86611-02764,for_sale,149900,Beloit,1676 Wisconsin Ave,53511,42.520067,-89.024504,2,2,1532,"GATEWAY, REALTORS"
single_family,2024-08-26T22:36:33.000000Z,https://www.realtor.com/realestateandhomes-detail/N18708-Short-Cut-Rd_Pembine_WI_54156_M79701-15304,for_sale,79000,Pembine,N18708 Short Cut Rd,54156,45.633746,-87.967278,2,1,656,NORTH COUNTRY REAL EST
single_family,2025-01-02T18:04:00.000000Z,https://www.realtor.com/realestateandhomes-detail/1103-Marshall-Ave_Green-Bay_WI_54303_M82471-58790,for_sale,239900,Green Bay,1103 Marshall Ave,54303,44.53697,-88.037786,2,1.5,1032,Shorewest Realtors - Green Bay/Door County
single_family,2025-01-02T19:03:11.000000Z,https://www.realtor.com/realestateandhomes-detail/286-Beaumier-Ln_Sobieski_WI_54171_M70184-51751,for_sale,389900,Sobieski,286 Beaumier Ln,54171,44.68291,-88.129867,4,2,1990,"Ben Bartolazzi Real Estate, Inc"
single_family,2024-11-05T23:36:28.000000Z,https://www.realtor.com/realestateandhomes-detail/W7575-Dunning-Dr_Pardeeville_WI_53954_M89413-64510,for_sale,46800,Pardeeville,W7575 Dunning Dr,53954,43.488842,-89.37827,4,1,1650,CENTURY 21 Affiliated
single_family,2025-01-02T15:53:38.000000Z,https://www.realtor.com/realestateandhomes-detail/301-Highland-Ave_Fort-Atkinson_WI_53538_M80858-04260,for_sale,299000,Fort Atkinson,301 Highland Ave,53538,42.906869,-88.842314,4,3,1811,"Stark Company, REALTORS"
single_family,2025-01-02T16:20:52.000000Z,https://www.realtor.com/realestateandhomes-detail/W10301-Borth-Lake-Rd_Deerbrook_WI_54424_M72355-35006,for_sale,215000,Deerbrook,W10301 Borth Lake Rd,54424,45.279123,-89.171358,3,2,1864,PELICAN PROPERTIES REALTY LLC
single_family,2025-01-02T08:19:27.000000Z,https://www.realtor.com/realestateandhomes-detail/915-Dreifuerst-Rd_Plymouth_WI_53073_M73716-24513,for_sale,289900,Plymouth,915 Dreifuerst Rd,53073,43.756264,-87.969544,3,2.5,2040,"eXp Realty, LLC - Metro Milwaukee"
single_family,2025-01-02T14:42:44.000000Z,https://www.realtor.com/realestateandhomes-detail/1539-Crabapple-Dr_Racine_WI_53405_M78428-25943,for_sale,439900,Racine,1539 Crabapple Dr,53405,42.739911,-87.825527,4,2.5,3519,Realtypro Professional Real Estate Group
single_family,2025-01-02T15:30:37.000000Z,https://www.realtor.com/realestateandhomes-detail/4836-Apperson-Dr_Rhinelander_WI_54501_M76294-48094,for_sale,949000,Rhinelander,4836 Apperson Dr,54501,45.700148,-89.505687,4,3,3276,"WILD RIVERS GROUP REAL ESTATE, LLC"
single_family,2025-01-02T14:58:31.000000Z,https://www.realtor.com/realestateandhomes-detail/3599-Carncross-Dr_McFarland_WI_53558_M82910-99188,for_sale,424900,McFarland,3599 Carncross Dr,53558,43.027279,-89.279234,4,2.5,2019,Keller Williams Realty
single_family,2024-12-30T18:44:50.000000Z,https://www.realtor.com/realestateandhomes-detail/2060-Southland-Ln_New-London_WI_54961_M70312-37148,for_sale,299900,New London,2060 Southland Ln,54961,44.37401,-88.754072,4,2,2326,"Empower Real Estate, Inc."
single_family,2024-12-05T22:06:05.000000Z,https://www.realtor.com/realestateandhomes-detail/N8052-510th-St_Spring-Valley_WI_54767_M75089-27622,for_sale,350000,Spring Valley,N8052 510th St,54767,44.830859,-92.384333,4,2.5,3000,Westconsin Realty
single_family,2024-12-12T15:08:14.000000Z,https://www.realtor.com/realestateandhomes-detail/15340-W-Mayflower-Dr_New-Berlin_WI_53151_M89635-59451,for_sale,350000,New Berlin,15340 W Mayflower Dr,53151,42.965273,-88.105606,4,2,1645,Shorewest Realtors - Brookfield Waukesha
multi_family,2025-01-02T15:14:49.000000Z,https://www.realtor.com/realestateandhomes-detail/1301-Porlier-St_Green-Bay_WI_54301_M87192-75420,for_sale,244900,Green Bay,1301 Porlier St,54301,44.497691,-88.004456,,,1556,"Best Built, Inc."
single_family,2024-12-19T20:42:55.000000Z,https://www.realtor.com/realestateandhomes-detail/1409-N-Wisconsin-St_Port-Washington_WI_53074_M71910-48460,for_sale,324900,Port Washington,1409 N Wisconsin St,53074,43.404653,-87.87142,4,1,1413,RE MAX United
condos,2024-12-30T16:38:49.000000Z,https://www.realtor.com/realestateandhomes-detail/3111-W-Ryegrass-Dr_Appleton_WI_54913_M75877-37753,for_sale,259900,Appleton,3111 W Ryegrass Dr,54913,44.301291,-88.455145,2,1.5,1605,Appleton - Lynndale
single_family,2025-01-02T16:58:17.000000Z,https://www.realtor.com/realestateandhomes-detail/8805-Hinner-Springs-Dr_Weston_WI_54476_M93746-10790,for_sale,371900,Weston,8805 Hinner Springs Dr,54476,44.87785,-89.577993,3,2.5,2083,RE MAX Excel
single_family,2024-12-26T09:10:19.000000Z,https://www.realtor.com/realestateandhomes-detail/W816-Shorewood-Dr_East-Troy_WI_53120_M82737-31333,for_sale,550000,East Troy,W816 Shorewood Dr,53120,42.814031,-88.342301,3,1,1259,Mypro Realty
multi_family,2025-01-02T17:02:53.000000Z,https://www.realtor.com/realestateandhomes-detail/2123-Abbey-Rd_New-London_WI_54961_M96231-95366,for_sale,499900,New London,2123 Abbey Rd,54961,44.371854,-88.767363,,,2964,Neenah
single_family,2024-12-21T05:29:53.000000Z,https://www.realtor.com/realestateandhomes-detail/N8280-Oak-Hollow-Trl_New-Lisbon_WI_53950_M72766-59793,for_sale,229900,New Lisbon,N8280 Oak Hollow Trl,53950,43.943852,-90.062093,2,2,1072,Keller Williams Fox Cities
single_family,2024-12-26T17:32:49.000000Z,https://www.realtor.com/realestateandhomes-detail/E9404-Justin-Trl_Fremont_WI_54940_M73729-42607,for_sale,650000,Fremont,E9404 Justin Trl,54940,44.278313,-88.754112,4,2.5+,3319,"Coaction Real Estate, LLC"
single_family,2025-01-02T16:07:35.000000Z,https://www.realtor.com/realestateandhomes-detail/2581-Willow-Ct_Green-Bay_WI_54311_M92163-48748,for_sale,429900,Green Bay,2581 Willow Ct,54311,44.453721,-87.917974,2,2,1522,"Kos Company, Realtors"
single_family,2025-01-02T15:38:37.000000Z,https://www.realtor.com/realestateandhomes-detail/1375-Bens-Way_Kaukauna_WI_54130_M98599-67375,for_sale,399900,Kaukauna,1375 Bens Way,54130,44.296128204,-88.27801506,3,2,1671,DeWitt Londre LLC
single_family,2024-12-23T15:09:15.000000Z,https://www.realtor.com/realestateandhomes-detail/2532-Plymouth-Ave_Janesville_WI_53545_M87625-90338,for_sale,315000,Janesville,2532 Plymouth Ave,53545,42.692514,-88.989292,3,2.5,2122,Realty Executives Premier
single_family,2024-09-24T20:18:46.000000Z,https://www.realtor.com/realestateandhomes-detail/1171-Decorah-Rd_West-Bend_WI_53095_M99627-58249,for_sale,499900,Trenton,1171 Decorah Rd,53095,43.415291,-88.093908,2,1.5,1781,Coldwell Banker Realty
single_family,2024-12-26T15:08:41.000000Z,https://www.realtor.com/realestateandhomes-detail/119-Kansas-St_Horicon_WI_53032_M87800-42355,for_sale,129000,Horicon,119 Kansas St,53032,43.450549,-88.637449,3,2,1820,Realty One Group Haven
single_family,2024-10-22T15:01:54.000000Z,https://www.realtor.com/realestateandhomes-detail/5309-River-Rd_Rhinelander_WI_54501_M96561-28954,for_sale,104950,Rhinelander,5309 River Rd,54501,45.722819,-89.500069,3,1.5,1500,"RE/MAX INVEST, LLC"
single_family,2024-12-31T16:00:22.000000Z,https://www.realtor.com/realestateandhomes-detail/2138-Keyes-Ave_Madison_WI_53711_M83072-40416,for_sale,700000,Madison,2138 Keyes Ave,53711,43.064384,-89.421798,3,1.5,1815,Compass Real Estate Wisconsin
farm,2025-01-02T16:50:56.000000Z,https://www.realtor.com/realestateandhomes-detail/9836-Acres-Rock-Rd_Mineral-Point_WI_53565_M95723-35268,for_sale,963928,Mineral Point,98.36 Acres Rock Rd,53565,42.787722059,-90.22876323,,,,Peoples Company
condos,2025-01-02T16:07:35.000000Z,https://www.realtor.com/realestateandhomes-detail/343-Pagel-Ave_Brillion_WI_54110_M87805-92660,for_sale,219900,Brillion,343 Pagel Ave,54110,44.171317,-88.067273,2,1,958,Brillion
single_family,2024-10-22T17:25:19.000000Z,https://www.realtor.com/realestateandhomes-detail/174770-County-Road-G_Wausau_WI_54403_M82485-57560,for_sale,224900,Wausau,174770 County Road G,54403,45.088714,-89.364478,4,2,1900,WISCO REALTY
single_family,2024-10-17T15:54:05.000000Z,https://www.realtor.com/realestateandhomes-detail/N9621-Stone-School-Rd_Portage_WI_53901_M84241-28453,for_sale,259000,Portage,N9621 Stone School Rd,53901,43.629816,-89.341341,2,2,2008,First Weber Realtors
single_family,2024-12-17T16:12:56.000000Z,https://www.realtor.com/realestateandhomes-detail/1420-King-St_La-Crosse_WI_54601_M77781-27895,for_sale,1195000,La Crosse,1420 King St,54601,43.809799,-91.234945,4,3.5+,4250,"Coldwell Banker River Valley, Realtors"
single_family,2024-11-29T17:44:15.000000Z,https://www.realtor.com/realestateandhomes-detail/10471-Town-Line-Dr_Ephraim_WI_54211_M96058-58936,for_sale,699900,Ephraim,10471 Town Line Dr,54211,45.179248,-87.155958,4,2,1963,KELLSTROM-RAY AGENCY
single_family,2024-12-26T13:52:02.000000Z,https://www.realtor.com/realestateandhomes-detail/1346-Continental-Way_Sun-Prairie_WI_53590_M79646-13732,for_sale,435000,Sun Prairie,1346 Continental Way,53590,43.199787,-89.235609,3,2,1760,"Wisconsin Real Estate Prof, Llc"
single_family,2024-12-17T15:54:37.000000Z,https://www.realtor.com/realestateandhomes-detail/6109-Pershing-Blvd_Kenosha_WI_53142_M85766-74586,for_sale,350000,Kenosha,6109 Pershing Blvd,53142,42.579032,-87.862441,3,2,2367,Limitless Sin Limites Realty LLC
single_family,2024-11-26T21:24:47.000000Z,https://www.realtor.com/realestateandhomes-detail/33605-S-Lakeshore-Dr_Burlington_WI_53105_M79353-33310,for_sale,260000,Burlington,33605 S Lakeshore Dr,53105,42.623349,-88.28133,2,1,817,Bear Realty Of Burlington
single_family,2024-01-20T16:57:10.000000Z,https://www.realtor.com/realestateandhomes-detail/1219-County-Road-Z_Arkdale_WI_54613_M73565-57454,for_sale,169000,Monroe,1219 County Road Z,54613,44.080353,-89.941544,9,11,5197,Compass RE WI-Tosa
single_family,2024-12-11T16:30:47.000000Z,https://www.realtor.com/realestateandhomes-detail/3629-Monica-Dr_Caledonia_WI_53126_M87508-11151,for_sale,529900,Caledonia,3629 Monica Dr,53126,42.766086,-87.905454,4,3.5,3400,Keller Williams North Shore West
single_family,2024-12-31T16:41:35.000000Z,https://www.realtor.com/realestateandhomes-detail/1010-Thomas-St_Janesville_WI_53545_M76095-66333,for_sale,234900,Janesville,1010 Thomas St,53545,42.696563,-89.022205,3,1.5,1582,CENTURY 21 Affiliated
land,2024-09-29T19:20:32.000000Z,https://www.realtor.com/realestateandhomes-detail/40-Acres-Highway-8_WI_54515_M96454-49416,for_sale,52000,,40 Acres Highway 8,54515,45.53562798,-90.50245894,,,,"REDMAN REALTY GROUP, LLC"
land,2024-12-27T17:40:35.000000Z,https://www.realtor.com/realestateandhomes-detail/5913N-Adventures-Trl_Mercer_WI_54538_M98771-76358,for_sale,39900,Mercer,5913N Adventures Trl,54547,46.191532,-90.134652,,,,RE MAX Action Northwoods Realty
single_family,2024-07-27T11:57:13.000000Z,https://www.realtor.com/realestateandhomes-detail/W5279-Wander-Ln_Necedah_WI_54646_M73339-74812,for_sale,299000,Necedah,W5279 Wander Ln,54646,43.990067,-90.033253,6,2,2500,Castle Rock Realty LLC.
single_family,2024-12-17T16:12:56.000000Z,https://www.realtor.com/realestateandhomes-detail/S68W19298-Lembezeder-Dr_Muskego_WI_53150_M84975-92404,for_sale,475000,Muskego,S68W19298 Lembezeder Dr,53150,42.920078,-88.155403,5,3,1800,Green Earth Realty
single_family,2024-11-07T20:42:47.000000Z,https://www.realtor.com/realestateandhomes-detail/609-E-South-St_Beaver-Dam_WI_53916_M78002-20637,for_sale,155000,Beaver Dam,609 E South St,53916,43.450778,-88.826567,3,1,1336,Klodowski Real Estate
single_family,2024-05-17T16:09:34.000000Z,https://www.realtor.com/realestateandhomes-detail/998-Tanney-Ln_Hudson_WI_54016_M72564-41263,for_sale,539900,Hudson,998 Tanney Ln,54016,45.006349,-92.646205,3,2,1798,Property Executives Realty
single_family,2024-12-31T15:47:57.000000Z,https://www.realtor.com/realestateandhomes-detail/613-W-Clarence-St_Dodgeville_WI_53533_M82290-91961,for_sale,319500,Dodgeville,613 W Clarence St,53533,42.956813,-90.140277,3,1.5,2328,Potterton Rule Real Estate LLC
single_family,2024-07-15T20:30:23.000000Z,https://www.realtor.com/realestateandhomes-detail/5861-Perch-Lake-Rd_Eagle-River_WI_54521_M85509-06056,for_sale,247500,Eagle River,5861 Perch Lake Rd,54521,45.915182,-89.334453,2,1,1084,"REDMAN REALTY GROUP, LLC"
single_family,2024-12-30T22:26:43.000000Z,https://www.realtor.com/realestateandhomes-detail/W7017-Crestfield-Way_Greenville_WI_54942_M98366-63047,for_sale,740000,Greenville,W7017 Crestfield Way,54942,44.289181,-88.542809,4,2.5,3014,Quorum Realty
single_family,2024-12-04T21:24:49.000000Z,https://www.realtor.com/realestateandhomes-detail/W12866-River-Rd_Black-River-Falls_WI_54615_M85410-84203,for_sale,490000,Melrose,W12866 River Rd,54615,44.145297,-90.956102,5,3.5,3550,Coffee House Real Estate
single_family,2024-10-21T15:39:04.000000Z,https://www.realtor.com/realestateandhomes-detail/W9372-Garvey-Rd_Hortonville_WI_54944_M77979-82632,for_sale,549000,Hortonville,W9372 Garvey Rd,54944,44.30168,-88.660361,3,2.5,2521,Century 21 Ace Realty
condos,2024-12-18T15:06:35.000000Z,https://www.realtor.com/realestateandhomes-detail/358-Park-Hill-Dr-Unit-H_Pewaukee_WI_53072_M86131-12974,for_sale,279000,Pewaukee,358 Park Hill Dr Unit H,53072,43.08812,-88.261617,3,2,1100,Shorewest Realtors - Lake Country
single_family,2024-12-26T21:18:35.000000Z,https://www.realtor.com/realestateandhomes-detail/1530-Ontario-Ave_Sheboygan_WI_53081_M71747-20719,for_sale,235000,Sheboygan,1530 Ontario Ave,53081,43.755711,-87.725815,3,1,1250,Quorum Realty
single_family,2024-12-27T08:19:32.000000Z,https://www.realtor.com/realestateandhomes-detail/1533-N-120th-St_Wauwatosa_WI_53226_M79160-54743,for_sale,600000,Wauwatosa,1533 N 120th St,53226,43.04986,-88.062492,3,2.5,2707,Coldwell Banker Realty
farm,2024-12-23T23:32:30.000000Z,https://www.realtor.com/realestateandhomes-detail/8448-Clay-Hill-Rd_Barneveld_WI_53507_M79851-49102,for_sale,699000,Barneveld,8448 Clay Hill Rd,53507,42.928444,-89.87547,5,2,2700,"Mlsna Realty, Llc"
single_family,2024-12-30T21:51:07.000000Z,https://www.realtor.com/realestateandhomes-detail/1164-24-14-St_Cameron_WI_54822_M83877-17975,for_sale,490000,Cameron,1164 24 1/4 St,54822,45.374447,-91.659515,5,3.5,3860,Edina Realty - St Croix Falls
single_family,2024-06-13T16:21:29.000000Z,https://www.realtor.com/realestateandhomes-detail/417-Hickory-St_Woodruff_WI_54568_M79697-42890,for_sale,219000,Woodruff,417 Hickory St,54568,45.896419,-89.708672,2,3,1016,RE MAX Property Pros
single_family,2024-12-23T21:09:22.000000Z,https://www.realtor.com/realestateandhomes-detail/W123-King-Rd_Brooklyn_WI_53521_M81037-63998,for_sale,409000,Brooklyn,W123 King Rd,53521,42.820209,-89.370238,3,1,1536,Quorum Realty
single_family,2024-12-31T21:07:01.000000Z,https://www.realtor.com/realestateandhomes-detail/1462-112th-St_New-Richmond_WI_54017_M95584-74811,for_sale,1150000,New Richmond,1462 112th St,54017,45.072708,-92.576687,4,3,4343,"Edina Realty, Inc. - Blaine"
single_family,2024-12-23T15:42:07.000000Z,https://www.realtor.com/realestateandhomes-detail/W5342-Windmill-Ridge-Rd_New-Glarus_WI_53574_M88796-25696,for_sale,775000,New Glarus,W5342 Windmill Ridge Rd,53574,42.843105,-89.624942,4,3.5,4089,First Weber Realtors
single_family,2024-12-03T19:24:37.000000Z,https://www.realtor.com/realestateandhomes-detail/311-Breezy-St_Delavan_WI_53115_M78151-81614,for_sale,199900,Delavan,311 Breezy St,53115,42.626868,-88.584325,2,1,839,CENTURY 21 Affiliated
single_family,2024-12-27T16:05:35.000000Z,https://www.realtor.com/realestateandhomes-detail/1109-S-6th-Ave_Wausau_WI_54401_M81559-11647,for_sale,205000,Wausau,1109 S 6th Ave,54401,44.948035,-89.642672,3,1.5,1250,Your Choice Realty.Net
single_family,2024-12-23T19:22:05.000000Z,https://www.realtor.com/realestateandhomes-detail/508-Indiana-Ave_Stevens-Point_WI_54481_M81099-84536,for_sale,269900,Stevens Point,508 Indiana Ave,54481,44.530084,-89.554857,3,1.5,1930,"KPR Brokers, LLC"
single_family,2024-12-31T21:05:08.000000Z,https://www.realtor.com/realestateandhomes-detail/8564-Oak-Park-Cir_Minocqua_WI_54548_M97587-51689,for_sale,398700,Minocqua,8564 Oak Park Cir,54548,45.88136149,-89.72623144,3,2,1493,First Weber Realtors
single_family,2024-12-27T17:52:46.000000Z,https://www.realtor.com/realestateandhomes-detail/9115-Old-Green-Bay-Rd_Pleasant-Prairie_WI_53158_M86888-36849,for_sale,749900,Pleasant Prairie,9115 Old Green Bay Rd,53158,42.540481,-87.889281,4,2.5,3148,"Cove Realty, LLC"
single_family,2024-11-09T02:30:53.000000Z,https://www.realtor.com/realestateandhomes-detail/26700-103rd-Pl_Trevor_WI_53179_M71862-72642,for_sale,275000,Salem Lakes,26700 103rd Pl,53179,42.525843,-88.130519,3,3,2332,Realty ONE Group Boardwalk
single_family,2024-12-30T20:08:49.000000Z,https://www.realtor.com/realestateandhomes-detail/1721-Acorn-Ct_Menasha_WI_54952_M80033-04983,for_sale,330000,Menasha,1721 Acorn Ct,54952,44.232623,-88.407897,4,2.5,1888,"eXp Realty, LLC - Northeast Wisconsin"
single_family,2024-10-05T14:13:53.000000Z,https://www.realtor.com/realestateandhomes-detail/N2830-Walden-Ln_Lake-Geneva_WI_53147_M81418-99653,for_sale,1100000,Geneva,N2830 Walden Ln,53147,42.595496,-88.491461,4,3.5,4248,Coldwell Banker Real Estate Group - Lake Geneva
